open_time,open,high,low,close
1586782800000,-0.00050111,0.00018410,-0.00115791,-0.00051723
1586786400000,0.00039552,0.00039552,-0.00115179,0.00015813
1586790000000,0.00004222,0.00058008,-0.00038802,0.00000021
1586793600000,0,0.00100155,-0.00054828,0.00008771
1586797200000,0.00016487,0.00033012,-0.00026147,-0.00026147
1586800800000,0.00007500,0.00057622,-0.00023545,0.00006271
1586804400000,0.00006250,0.00061346,-0.00028731,0.00003735
1586808000000,-0.00010678,0.00018054,-0.00115892,-0.00011658
1586811600000,0.00003750,0.00098666,-0.00041320,-0.00012123
1586815200000,0.00002500,0.00055962,-0.00033261,0.00001271
1586818800000,0.00020347,0.00097509,-0.00003750,0.00066240
1586822400000,0,0.00109325,-0.00058214,0.00032850
1586826000000,0.00008750,0.00071626,-0.00000298,0.00007521
1586829600000,0.00029119,0.00049490,-0.00029061,0.00006271
1586833200000,0.00006250,0.00044247,0.00000305,0.00005021
1586836800000,0.00021831,0.00066151,-0.00019129,0.00012775
1586840400000,0.00020217,0.00099970,0.00002562,0.00029351
1586844000000,0.00031948,0.00070074,0.00001667,0.00055935
1586847600000,0.00066133,0.00082890,-0.00046803,0.00025470
1586851200000,0,0.00087304,-0.00046735,-0.00006704
1586854800000,0.00008750,0.00042170,-0.00053802,0.00007521
1586858400000,-0.00014776,0.00007396,-0.00085436,-0.00014988
1586862000000,-0.00064436,0.00006229,-0.00086689,0.00005021
1586865600000,0.00005000,0.00035122,-0.00043969,-0.00015237
1586869200000,-0.00023762,0.00022471,-0.00078624,0.00002521
1586872800000,0.00023325,0.00041130,-0.00056513,0.00001271
1586876400000,0.00009915,0.00085396,-0.00061627,0.00014579
1586880000000,0.00023289,0.00106415,-0.00105683,-0.00020515
1586883600000,-0.00060505,0.00023509,-0.00110447,0.00007521
1586887200000,0.00007372,0.00054696,-0.00072120,-0.00009700
1586890800000,-0.00023024,0.00015624,-0.00056906,0.00005021
1586894400000,0.00002812,0.00014056,-0.00073547,-0.00030838
1586898000000,-0.00038404,0.00017602,-0.00077260,0.00002521
1586901600000,-0.00008979,0.00019354,-0.00090280,0.00001271
1586905200000,0.00001250,0.00042420,-0.00081606,0.00000021
1586908800000,0,0.00045180,-0.00083642,0.00040533
1586912400000,0.00010122,0.00016177,-0.00088264,0.00016177
1586916000000,0.00007500,0.00058520,-0.00083557,-0.00011578
1586919600000,-0.00015735,0.00070055,-0.00037238,0.00005021
1586923200000,0.00052233,0.00087189,-0.00019983,0.00003771
1586926800000,0.00003750,0.00073304,-0.00031214,0.00055007
1586930400000,0.00041400,0.00041400,-0.00040866,0.00001271
1586934000000,0.00011463,0.00095249,-0.00015510,0.00000021
1586937600000,0,0.00033526,-0.00069702,-0.00017451
1586941200000,0.00008750,0.00058544,-0.00052917,-0.00010784
1586944800000,0.00007500,0.00077191,-0.00083312,0.00006271
1586948400000,0.00006250,0.00015931,-0.00060627,-0.00012831
1586952000000,-0.00005600,0.00046892,-0.00108319,0.00003771
1586955600000,-0.00023498,0.00003708,-0.00113377,0.00002521
1586959200000,0.00002500,0.00002500,-0.00123302,0.00001271
1586962800000,0.00001250,0.00001250,-0.00147305,-0.00083905
1586966400000,-0.00039882,0.00064050,-0.00112145,-0.00007697
1586970000000,-0.00021973,0.00008708,-0.00122492,-0.00048442
1586973600000,-0.00078224,0.00010925,-0.00078224,0.00010925
1586977200000,-0.00015209,0.00005896,-0.00073327,0.00005021
1586980800000,0.00005000,0.00008911,-0.00092312,-0.00058304
1586984400000,-0.00056606,0.00003021,-0.00087155,-0.00005489
1586988000000,-0.00013237,0.00002208,-0.00147901,-0.00056704
1586991600000,-0.00036397,0.00030514,-0.00204241,-0.00074629
1586995200000,-0.00085662,0.00161348,-0.00358603,-0.00088251
1586998800000,-0.00116602,-0.00037077,-0.00184680,-0.00165638
1587002400000,-0.00118056,-0.00033323,-0.00195096,-0.00063905
1587006000000,-0.00036882,-0.00007014,-0.00164599,-0.00020374
