open_time,open,high,low,close
1673848800000,0.00003786,0.00121118,-0.00026180,0.00075164
1673852400000,0.00034023,0.00126026,0,0.00098649
1673856000000,0.00080374,0.01071552,-0.01128963,0.00002752
1673859600000,0.00026902,0.00086570,-0.00029052,0.00053293
1673863200000,0.00029084,0.00101039,-0.00022834,0.00029777
1673866800000,0.00024237,0.00094267,-0.00013387,0.00030866
1673870400000,0.00049075,0.00083586,-0.00046399,0
1673874000000,0,0.00074927,-0.00050579,0.00036100
1673877600000,0.00060405,0.00107067,-0.00047890,0.00037962
1673881200000,0.00014450,0.00218801,-0.00361130,-0.00000333
1673884800000,-0.00036438,0.00024813,-0.00068317,-0.00043822
1673888400000,-0.00036391,0.00111261,-0.00091823,-0.00038763
1673892000000,-0.00036402,0.00039339,-0.00205477,-0.00026674
1673895600000,-0.00053361,0.00065152,-0.00243403,-0.00063491
1673899200000,-0.00084147,0.00175696,-0.00126166,-0.00000894
1673902800000,0.00004936,0.00074792,-0.00175921,0.00000865
1673906400000,0,0.00072920,-0.00051260,-0.00001951
1673910000000,0,0.00044138,-0.00211497,-0.00028320
1673913600000,-0.00000689,0.00147059,-0.00352967,0
1673917200000,0.00003197,0.00374005,-0.00389214,-0.00000819
1673920800000,-0.00001249,0.00028157,-0.00055819,-0.00019813
1673924400000,-0.00003560,0.00027259,-0.00067874,-0.00038919
1673928000000,-0.00038400,0.00046204,-0.00074066,0.00001327
1673931600000,0,0.00020937,-0.00098877,-0.00019087
1673935200000,-0.00020097,0.00003401,-0.00104908,-0.00030480
1673938800000,-0.00017560,0.00047810,-0.00103614,-0.00070171
1673942400000,-0.00067229,0.00003659,-0.00112082,-0.00043118
1673946000000,-0.00062093,0.00047296,-0.00092660,0
1673949600000,0,0.00047127,-0.00083935,0.00023986
1673953200000,0.00001740,0.00095387,-0.00017965,0.00022763
1673956800000,0,0.00044046,-0.00083856,-0.00055626
1673960400000,-0.00051070,0,-0.00111413,-0.00073655
1673964000000,-0.00073134,0.00288449,-0.00273352,-0.00025346
1673967600000,-0.00027327,0.00031479,-0.00108209,-0.00003867
1673971200000,-0.00028690,0.00004370,-0.00093433,-0.00031732
1673974800000,-0.00050738,0.00022627,-0.00116025,-0.00052870
1673978400000,-0.00045469,-0.00001436,-0.00107147,-0.00045931
1673982000000,-0.00021245,0.00020963,-0.00116294,-0.00003621
1673985600000,-0.00002076,0.00004755,-0.00112848,-0.00074513
1673989200000,-0.00050516,0,-0.00125725,-0.00045724
1673992800000,-0.00046061,0.00022978,-0.00186759,0
1673996400000,-0.00025677,0.00030052,-0.00077989,0
1674000000000,0.00025382,0.00078720,-0.00074278,0
1674003600000,0,0.00075455,-0.00079377,0.00001047
1674007200000,0.00002304,0.00057836,-0.00077023,0.00004424
1674010800000,0,0.00077894,-0.00073302,-0.00020309
1674014400000,-0.00000585,0.00064599,-0.00088932,0.00023190
1674018000000,0.00023518,0.00044555,-0.00046087,-0.00000510
1674021600000,0,0.00025792,-0.00078299,-0.00000697
1674025200000,-0.00001039,0.00036338,-0.00071506,-0.00037960
1674028800000,-0.00018509,0.00031080,-0.00113563,-0.00023509
1674032400000,-0.00044649,0,-0.00110093,-0.00026056
1674036000000,-0.00042291,0,-0.00093934,-0.00071312
1674039600000,-0.00070932,0.00028873,-0.00099515,0.00002635
1674043200000,0.00020317,0.00052370,-0.00047932,-0.00026102
1674046800000,-0.00021733,0.00202750,-0.00340049,-0.00064178
1674050400000,-0.00043985,0.00061802,-0.00224774,-0.00026403
1674054000000,-0.00018882,0.02038826,-0.02310667,-0.00091386
1674057600000,-0.00168147,0.01518811,-0.02044994,0.00244317
1674061200000,0.00314536,0.00462318,-0.00543350,-0.00101668
1674064800000,-0.00086858,0.00084449,-0.00232881,-0.00072415
1674068400000,-0.00074562,0.00155000,-0.00114140,-0.00041493
1674072000000,-0.00001060,0.00202510,-0.00234150,-0.00004319
1674075600000,-0.00025443,0.00022029,-0.00100943,0
1674079200000,0,0.00227202,-0.00106987,-0.00025565
1674082800000,-0.00019301,0.00087253,-0.00144724,-0.00051804
1674086400000,-0.00052285,0.00021972,-0.00105997,-0.00010235
1674090000000,0,0.00035305,-0.00068130,-0.00025870
1674093600000,-0.00028682,0.00023785,-0.00078543,0
1674097200000,0,0.00040244,-0.00067842,-0.00003325
1674100800000,-0.00001777,0,-0.00079290,-0.00021664
1674104400000,-0.00021566,0,-0.00126218,-0.00044224
1674108000000,-0.00062954,0,-0.00101649,-0.00021379
1674111600000,-0.00042301,0.00005685,-0.00081989,-0.00048008
1674115200000,0,0.00023358,-0.00093695,-0.00046684
1674118800000,-0.00023946,0.00029965,-0.00091624,-0.00044388
1674122400000,-0.00046750,0.00047851,-0.00092300,-0.00000499
1674126000000,0,0.00052714,-0.00075236,-0.00022496
1674129600000,-0.00041948,0.00069107,-0.00107831,0
1674133200000,-0.00001596,0.00708551,-0.00178989,0
1674136800000,0,0.00046058,-0.00168509,-0.00053776
1674140400000,-0.00053109,0.00021723,-0.00133097,-0.00042526
1674144000000,-0.00072892,0,-0.00221467,-0.00047084
1674147600000,-0.00046909,0.00051077,-0.00145625,-0.00043077
1674151200000,-0.00019391,0.00034568,-0.00101202,-0.00027825
1674154800000,-0.00007922,0,-0.00115961,-0.00028288
1674158400000,-0.00052898,0.00008913,-0.00111505,-0.00065465
1674162000000,-0.00065252,0.00001731,-0.00128302,0
1674165600000,0,0.00020780,-0.00079330,-0.00004686
1674169200000,-0.00004620,0.00019845,-0.00123451,-0.00024604
1674172800000,-0.00006511,0.00045281,-0.00078848,-0.00018558
1674176400000,-0.00018614,0.00022880,-0.00069737,0
1674180000000,0,0.00021489,-0.00073557,-0.00017364
1674183600000,-0.00017235,0.00006369,-0.00113616,0
1674187200000,0,0.00023767,-0.00101281,-0.00002939
1674190800000,-0.00001024,0.00002197,-0.00093878,-0.00070631
1674194400000,-0.00051555,0,-0.00102886,-0.00045190
1674198000000,-0.00042620,-0.00002837,-0.00111479,-0.00050915
1674201600000,-0.00030415,0,-0.00122156,-0.00089120
1674205200000,-0.00088416,0,-0.00095610,-0.00047169
1674208800000,-0.00022073,0,-0.00101528,-0.00018028
1674212400000,-0.00020092,0,-0.00076656,-0.00069488
1674216000000,-0.00053491,0,-0.00130887,-0.00084230
1674219600000,-0.00080632,0,-0.00130785,-0.00083814
1674223200000,-0.00052160,0.00025372,-0.00132816,-0.00048003
1674226800000,-0.00072701,0,-0.00099749,-0.00023105
1674230400000,-0.00022150,0.00068920,-0.00064172,0
1674234000000,0,0.00020208,-0.00071528,-0.00026370
1674237600000,-0.00023844,0,-0.00101216,-0.00024864
1674241200000,-0.00062017,0.00095571,-0.00109543,-0.00019655
1674244800000,-0.00066321,0.00317147,-0.00338438,-0.00036913
1674248400000,-0.00047054,0.00082786,-0.00142516,-0.00072324
1674252000000,-0.00054733,0.00144382,-0.00287876,-0.00049154
1674255600000,-0.00071466,0.00007711,-0.00111650,-0.00066316
1674259200000,-0.00052835,0.00211269,-0.00410557,0
1674262800000,0.00011088,0.00045913,-0.00048192,0
1674266400000,0,0.00045637,-0.00025067,0
1674270000000,0,0.00182819,-0.00061396,0
1674273600000,-0.00002206,0.00038460,-0.00053114,0.00012400
1674277200000,0,0.00044861,-0.00064578,0
1674280800000,0,0.00051452,-0.00027961,0.00005947
1674284400000,0.00023602,0.00076003,-0.00023823,0
1674288000000,0,0.00055063,-0.00060907,0
1674291600000,0,0.00205529,-0.00094981,0
1674295200000,0,0.01433507,-0.01627998,-0.00007076
1674298800000,-0.00022405,0.00062089,-0.00057911,0.00018609
1674302400000,0.00018799,0.00043163,-0.00079943,-0.00039574
1674306000000,-0.00016006,0.00059029,-0.00052602,-0.00001947
1674309600000,-0.00026137,0.00018098,-0.00075815,-0.00004619
1674313200000,-0.00021913,0.00352002,-0.00491473,-0.00005585
1674316800000,-0.00147753,0.00140123,-0.00147753,-0.00022664
1674320400000,-0.00023366,0.00105971,-0.00169757,-0.00037064
1674324000000,-0.00037481,0.00003016,-0.00085627,-0.00021886
1674327600000,-0.00022498,0.00119330,-0.00096742,-0.00032484
1674331200000,-0.00074452,0.00019118,-0.00095294,-0.00018683
1674334800000,-0.00018744,0.00021954,-0.00106428,-0.00018602
1674338400000,-0.00026151,0.00085228,-0.00058584,0.00085228
1674342000000,0,0.00179554,-0.00286181,-0.00050854
1674345600000,-0.00043749,0.00012209,-0.00115112,-0.00047428
1674349200000,-0.00029731,0.00012445,-0.00119262,-0.00006830
1674352800000,-0.00020505,0.00142786,-0.00177167,-0.00029712
1674356400000,-0.00029063,0.00008177,-0.00095922,-0.00027946
1674360000000,-0.00027207,0.00001342,-0.00075501,0
1674363600000,0,0.00019435,-0.00088611,-0.00002825
1674367200000,-0.00018992,0.00014510,-0.00065964,-0.00021044
1674370800000,-0.00020595,0.00040843,-0.00107781,0.00007192
1674374400000,0.00004200,0.00046796,-0.00049678,0
1674378000000,-0.00004847,0.00009831,-0.00066952,-0.00011392
1674381600000,-0.00029643,0.00001164,-0.00072265,-0.00023701
1674385200000,-0.00044060,0.00017677,-0.00114661,-0.00011844
1674388800000,-0.00004640,0.00015051,-0.00074334,-0.00003767
1674392400000,-0.00007337,0.00097035,-0.00092524,-0.00018638
1674396000000,-0.00019100,0.00077305,-0.00033324,0.00007763
1674399600000,0.00022972,0.00610857,-0.00697555,-0.00041975
1674403200000,-0.00021395,0.00049000,-0.00071713,0
1674406800000,0,0.00063357,-0.00167016,0
1674410400000,-0.00000671,0.00049754,-0.00051326,0
1674414000000,-0.00008083,0.00224490,-0.00127827,-0.00001756
1674417600000,-0.00001589,0.00510109,-0.00804053,-0.00085268
1674421200000,-0.00003722,0.00023601,-0.00138453,-0.00075910
1674424800000,-0.00077192,0,-0.00189876,-0.00070238
1674428400000,-0.00073048,0,-0.00228387,-0.00022962
1674432000000,-0.00017748,0.00005879,-0.00100719,-0.00068804
1674435600000,-0.00064412,0.00080312,-0.00127406,0
1674439200000,0.00049846,0.00074966,-0.00088392,-0.00039194
1674442800000,-0.00038714,0.00045066,-0.00113838,0.00002925
1674446400000,0.00002776,0.00096637,0,0.00086938
1674450000000,0.00049966,0.00080691,-0.00022108,0
1674453600000,0,0.00022281,-0.00084347,-0.00013592
1674457200000,-0.00038760,0.00068870,-0.00086522,0
1674460800000,0,0.00172121,-0.00156129,0.00017502
1674464400000,0.00090666,0.00154679,-0.00040770,0.00079755
1674468000000,0.00028836,0.00191144,-0.00033062,0.00105044
1674471600000,0.00017181,0.00123380,0,0.00050839
1674475200000,0,0.00218249,-0.00084071,0.00011263
1674478800000,0.00008437,0.00332349,-0.00207980,0.00045727
1674482400000,0.00068829,0.00817415,-0.00252387,0.00063224
1674486000000,0,0.00305765,-0.00506818,0.00029032
1674489600000,0.00004546,0.00135642,-0.00015604,0
1674493200000,0.00007921,0.00112142,-0.00049387,0.00046066
1674496800000,0.00044455,0.00118204,-0.00064127,0.00025500
1674500400000,0.00019095,0.00117663,-0.00101517,0
1674504000000,0,0.00142672,-0.00141598,0
1674507600000,0,0.00085478,-0.00095551,0.00000916
1674511200000,0.00022055,0.00096288,-0.00044562,0.00023963
1674514800000,0,0.00111855,-0.00061252,-0.00012089
1674518400000,0,0.00096477,-0.00044317,0.00028438
1674522000000,0.00050975,0.00142254,-0.00007658,0.00050889
1674525600000,0.00051998,0.00100311,-0.00044686,0
1674529200000,0,0.00087383,-0.00040557,0.00026459
1674532800000,0.00024129,0.00132150,-0.00073627,0.00052314
1674536400000,0.00052565,0.00125829,0,0.00048122
1674540000000,0.00049444,0.00113478,-0.00014204,-0.00014204
1674543600000,0,0.00053720,-0.00047429,0
1674547200000,0.00001579,0.00071056,-0.00039400,0.00013741
1674550800000,-0.00001794,0.00228821,-0.00162118,0
1674554400000,0,0.00069343,-0.00044707,0
1674558000000,0,0.00050760,-0.00191619,0.00005437
1674561600000,0.00004327,0.00051423,-0.00086863,0
1674565200000,0.00008260,0.00274892,-0.00225940,-0.00002759
1674568800000,-0.00017162,0.00126828,-0.00140528,0.00014299
