create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2026-01-11 01:50:00,HYPEUSDT,6466298.0800000000000000,156162484.2950155700000000,1.76278808,1.91035400,1.74435281,0.87486200
2026-01-11 01:55:00,HYPEUSDT,6463786.1400000000000000,156056235.2649960500000000,1.76306914,1.91016800,1.74462366,1.38361700
2026-01-11 02:00:00,HYPEUSDT,6466371.6400000000000000,155941802.1457345200000000,1.76979431,1.90934400,1.74964106,0.49136600
2026-01-11 02:05:00,HYPEUSDT,6466750.5300000000000000,155913355.2783000000000000,1.77113867,1.90725800,1.75269397,0.54501500
2026-01-11 02:10:00,HYPEUSDT,6465376.7000000000000000,155919024.4972000000000000,1.77191993,1.90633300,1.75426621,1.59770100
2026-01-11 02:15:00,HYPEUSDT,6465974.4900000000000000,155907576.9028800000000000,1.77411168,1.90670500,1.75376884,1.32850000
2026-01-11 02:20:00,HYPEUSDT,6465689.9000000000000000,155801759.0366460700000000,1.76730445,1.91852500,1.75358938,0.31717400
2026-01-11 02:25:00,HYPEUSDT,6465597.9200000000000000,155804992.2164807600000000,1.76674170,1.91880800,1.75349839,0.80319300
2026-01-11 02:30:00,HYPEUSDT,6464759.6200000000000000,155432215.5436600000000000,1.76964235,1.91758600,1.75516065,0.71661200
2026-01-11 02:35:00,HYPEUSDT,6460007.8100000000000000,155399671.4998079200000000,1.77382967,1.91526500,1.75700431,0.45473000
2026-01-11 02:40:00,HYPEUSDT,6459279.6800000000000000,155778448.0425600000000000,1.76702307,1.91659600,1.75340746,3.46793900
2026-01-11 02:45:00,HYPEUSDT,6459230.6400000000000000,155803409.8560030800000000,1.76510256,1.91653900,1.75430108,1.41455900
2026-01-11 02:50:00,HYPEUSDT,6460454.2500000000000000,155692332.7871337500000000,1.76700393,1.91753800,1.75138715,1.00942300
2026-01-11 02:55:00,HYPEUSDT,6460517.4300000000000000,156002114.3822100000000000,1.75917110,1.91857600,1.74304565,3.67209000
2026-01-11 03:00:00,HYPEUSDT,6462532.3800000000000000,155999069.1208200000000000,1.76444195,1.91582200,1.75120643,0.70587400
2026-01-11 03:05:00,HYPEUSDT,6463749.6000000000000000,156067234.0920000000000000,1.76141137,1.91542500,1.74919672,0.52720900
2026-01-11 03:10:00,HYPEUSDT,6463650.9900000000000000,156133090.8219625700000000,1.76098517,1.91575100,1.74750357,1.98667800
2026-01-11 03:15:00,HYPEUSDT,6462072.8400000000000000,156369238.5823200000000000,1.76070529,1.91269700,1.75232143,4.80496200
2026-01-11 03:20:00,HYPEUSDT,6462842.9800000000000000,156096261.7129169400000000,1.76358543,1.91305300,1.75272273,1.60544200
2026-01-11 03:25:00,HYPEUSDT,6464053.1400000000000000,155932353.8962200000000000,1.76970547,1.90989300,1.76509586,0.21175700
2026-01-11 03:30:00,HYPEUSDT,6460936.4400000000000000,155981988.8962511700000000,1.76632110,1.90974100,1.76279986,1.17669700
2026-01-11 03:35:00,HYPEUSDT,6460691.5800000000000000,156020548.4801819600000000,1.76455767,1.91074700,1.75741336,2.64258000
2026-01-11 03:40:00,HYPEUSDT,6460544.7700000000000000,156009235.1059600000000000,1.76821749,1.90989700,1.76337927,1.32220900
2026-01-11 03:45:00,HYPEUSDT,6465834.5600000000000000,156132015.7934979000000000,1.76187814,1.91265000,1.75593220,0.81435100
2026-01-11 03:50:00,HYPEUSDT,6465922.1100000000000000,156308094.0309834000000000,1.75907314,1.91166800,1.75834374,0.83883600
2026-01-11 03:55:00,HYPEUSDT,6464794.9200000000000000,156486825.8335200000000000,1.75606356,1.91167500,1.75767309,1.96252100
2026-01-11 04:00:00,HYPEUSDT,6465894.6600000000000000,156467753.7961430300000000,1.75668896,1.91062100,1.76129263,0.62726500
2026-01-11 04:05:00,HYPEUSDT,6465763.2400000000000000,156432537.2672537600000000,1.75983264,1.91083700,1.76321429,1.25918900
2026-01-11 04:10:00,HYPEUSDT,6467252.9800000000000000,156449316.8391800000000000,1.76353992,1.90961100,1.76697641,1.22447500
2026-01-11 04:15:00,HYPEUSDT,6474614.2500000000000000,156430164.2699279200000000,1.76593960,1.91435800,1.76802003,0.27887300
2026-01-11 04:20:00,HYPEUSDT,6475671.9900000000000000,156523467.6702900000000000,1.76467300,1.91553200,1.76365584,0.74959100
2026-01-11 04:25:00,HYPEUSDT,6475238.2900000000000000,156611531.6828874300000000,1.76179838,1.91596800,1.76105563,1.50404100
2026-01-11 04:30:00,HYPEUSDT,6472895.3000000000000000,156607694.7376645200000000,1.76445935,1.91518200,1.77034520,4.11136300
2026-01-11 04:35:00,HYPEUSDT,6472820.1700000000000000,156538682.9912800000000000,1.76628460,1.91466100,1.77258901,2.94031000
2026-01-11 04:40:00,HYPEUSDT,6471686.4400000000000000,156601868.4751200000000000,1.76641520,1.91357500,1.77429748,0.94630900
2026-01-11 04:45:00,HYPEUSDT,6472838.2000000000000000,156726831.3366000000000000,1.75939850,1.91569600,1.76573364,3.74714800
2026-01-11 04:50:00,HYPEUSDT,6474080.4300000000000000,156938183.7036300000000000,1.76121482,1.91563700,1.76982143,1.08367800
2026-01-11 04:55:00,HYPEUSDT,6474793.0300000000000000,156994306.5984100000000000,1.76226310,1.91510000,1.77328804,1.44170800
2026-01-11 05:00:00,HYPEUSDT,6475440.8800000000000000,156997619.1456378000000000,1.76113586,1.91427700,1.76840792,0.90032000
2026-01-11 05:05:00,HYPEUSDT,6475502.3600000000000000,157031764.7853384300000000,1.76239554,1.91410000,1.77052106,1.12005600
2026-01-11 05:10:00,HYPEUSDT,6475097.4800000000000000,157117299.3910342200000000,1.76134781,1.91358700,1.77034261,0.86782300
2026-01-11 05:15:00,HYPEUSDT,6473957.9500000000000000,157129988.2873858800000000,1.76309922,1.91318200,1.77380740,0.83268400
2026-01-11 05:20:00,HYPEUSDT,6475617.5300000000000000,157014298.2499100000000000,1.76079087,1.91306800,1.76953264,0.55088800
2026-01-11 05:25:00,HYPEUSDT,6475258.5000000000000000,157044444.4005000000000000,1.76198439,1.91219800,1.77016417,2.96497200
2026-01-11 05:30:00,HYPEUSDT,6472643.2900000000000000,157311538.6463971000000000,1.75792988,1.91451700,1.76729672,1.96770700
2026-01-11 05:35:00,HYPEUSDT,6471801.7700000000000000,157310085.6233900000000000,1.75876461,1.91365800,1.76917588,0.82122100
2026-01-11 05:40:00,HYPEUSDT,6468981.8300000000000000,157262534.7404039800000000,1.76106934,1.91076300,1.77596996,0.85056500
2026-01-11 05:45:00,HYPEUSDT,6469428.7600000000000000,157142424.5804000000000000,1.76043406,1.90700400,1.77956701,1.05895200
2026-01-11 05:50:00,HYPEUSDT,6471586.6000000000000000,157305410.1658874800000000,1.76022253,1.90740900,1.77676497,0.56049100
2026-01-11 05:55:00,HYPEUSDT,6472553.4600000000000000,157308939.2918400000000000,1.75924381,1.90700700,1.77543734,1.15497500
2026-01-11 06:00:00,HYPEUSDT,6471745.6000000000000000,157328798.1133145400000000,1.76035585,1.90505100,1.77736119,0.60142500
2026-01-11 06:05:00,HYPEUSDT,6470736.2800000000000000,157387718.5384400000000000,1.76293823,1.90469600,1.77910714,1.27964100
2026-01-11 06:10:00,HYPEUSDT,6472120.8500000000000000,157337257.8635000000000000,1.76216968,1.90456300,1.77593583,1.40578300
2026-01-11 06:15:00,HYPEUSDT,6474406.1800000000000000,157278268.2647347000000000,1.76084538,1.90371000,1.77742108,1.10627700
2026-01-11 06:20:00,HYPEUSDT,6462499.1200000000000000,156781475.0087802700000000,1.76820084,1.90050800,1.78659738,0.23877200
2026-01-11 06:25:00,HYPEUSDT,6447126.1700000000000000,157206724.5292800000000000,1.76072423,1.92460900,1.76613191,7.06480400
2026-01-11 06:30:00,HYPEUSDT,6420312.8100000000000000,157207779.4656600000000000,1.77413019,1.97575400,1.77098964,3.30192900
2026-01-11 06:35:00,HYPEUSDT,6410458.4900000000000000,156947255.2106700000000000,1.77980877,1.98983400,1.77491501,2.04377900
2026-01-11 06:40:00,HYPEUSDT,6405639.9500000000000000,156541944.2078232500000000,1.76162299,1.99387900,1.73964497,1.62618200
2026-01-11 06:45:00,HYPEUSDT,6404617.0900000000000000,156121797.7775531400000000,1.76077768,1.99358700,1.74308797,0.72683800
2026-01-11 06:50:00,HYPEUSDT,6402069.3100000000000000,156282346.7735422800000000,1.76036087,1.99216100,1.74559511,1.35634900
2026-01-11 06:55:00,HYPEUSDT,6402654.5700000000000000,156164525.6017705000000000,1.76233437,1.99230300,1.74743843,0.53225100
2026-01-11 07:00:00,HYPEUSDT,6401945.4900000000000000,156239479.6834500000000000,1.76084507,1.99179900,1.74833842,1.32037800
2026-01-11 07:05:00,HYPEUSDT,6399161.8400000000000000,155916858.0639680000000000,1.76324690,1.99291200,1.74726261,0.25914400
2026-01-11 07:10:00,HYPEUSDT,6397885.1300000000000000,156194753.3942884000000000,1.76240135,1.99167000,1.74627402,1.04779300
2026-01-11 07:15:00,HYPEUSDT,6397832.6700000000000000,156382223.9528100000000000,1.76147564,1.99143900,1.74287762,1.33222300
2026-01-11 07:20:00,HYPEUSDT,6396992.2600000000000000,156296584.8025137200000000,1.76154279,1.99074700,1.74547734,1.16963300
2026-01-11 07:25:00,HYPEUSDT,6393753.9800000000000000,156442372.3826400000000000,1.76422535,1.99306600,1.74360351,1.93581800
2026-01-11 07:30:00,HYPEUSDT,6392542.2800000000000000,156406331.9647600000000000,1.76338028,1.99192900,1.74133000,1.54262300
2026-01-11 07:35:00,HYPEUSDT,6392533.5900000000000000,156249989.3207092300000000,1.75998875,1.99296400,1.73808249,1.00008300
2026-01-11 07:40:00,HYPEUSDT,6392240.1800000000000000,156571530.9689200000000000,1.75661227,1.99120600,1.74048257,2.23788600
2026-01-11 07:45:00,HYPEUSDT,6391406.0100000000000000,156377496.0780370000000000,1.76021414,1.99072000,1.74498567,0.94847400
2026-01-11 07:50:00,HYPEUSDT,6391589.2000000000000000,156575993.3142931200000000,1.76077768,1.99079800,1.74530159,0.86460300
2026-01-11 07:55:00,HYPEUSDT,6390756.6600000000000000,156324298.6602600000000000,1.76099211,1.98989600,1.74324566,0.80312500
2026-01-11 08:00:00,HYPEUSDT,6389707.2900000000000000,155730904.5279735000000000,1.77739920,1.99144000,1.75161638,0.74073200
2026-01-11 08:05:00,HYPEUSDT,6383485.7700000000000000,155920925.9961005400000000,1.76355932,1.99491100,1.73935599,3.15303000
2026-01-11 08:10:00,HYPEUSDT,6383772.2300000000000000,155757658.6397700000000000,1.76675148,1.99074500,1.74248389,0.67528600
2026-01-11 08:15:00,HYPEUSDT,6384132.0200000000000000,155972097.4362705600000000,1.76475572,1.99139300,1.74373658,0.67702200
2026-01-11 08:20:00,HYPEUSDT,6382365.8200000000000000,155587611.9744667700000000,1.76988395,1.99111700,1.74664039,1.14232000
2026-01-11 08:25:00,HYPEUSDT,6383133.7100000000000000,155557515.6110902700000000,1.76931786,1.99083800,1.74516476,0.74568600
2026-01-11 08:30:00,HYPEUSDT,6380435.4400000000000000,155364909.4219606800000000,1.76357466,1.99065100,1.74659009,0.56044900
2026-01-11 08:35:00,HYPEUSDT,6376120.6400000000000000,155423739.8092444800000000,1.76598755,1.99167300,1.74426523,2.50096000
2026-01-11 08:40:00,HYPEUSDT,6376074.0200000000000000,155378395.9790575800000000,1.76548798,1.99085200,1.74364027,0.69700200
2026-01-11 08:45:00,HYPEUSDT,6375199.8900000000000000,155330409.5879690300000000,1.76578873,1.99093900,1.74309788,1.38254600
2026-01-11 08:50:00,HYPEUSDT,6375617.2000000000000000,155609689.0004000000000000,1.75925403,1.99269700,1.74041562,1.77473700
2026-01-11 08:55:00,HYPEUSDT,6375369.4500000000000000,155794903.2496500000000000,1.76364150,1.99135700,1.74087330,1.48518500
2026-01-11 09:00:00,HYPEUSDT,6379540.9400000000000000,155870412.4058013300000000,1.76292738,1.98702800,1.73958892,1.25234500
2026-01-11 09:05:00,HYPEUSDT,6379130.4000000000000000,155797501.7592000000000000,1.76570458,1.98710400,1.73584569,0.82229900
2026-01-11 09:10:00,HYPEUSDT,6373988.1400000000000000,155996985.7383600000000000,1.77093386,1.98657300,1.74332796,1.45083500
2026-01-11 09:15:00,HYPEUSDT,6373590.9900000000000000,156261330.3018300000000000,1.76973311,1.98480700,1.74337393,0.68875500
2026-01-11 09:20:00,HYPEUSDT,6367975.3100000000000000,155687793.0768629600000000,1.77301136,1.98306100,1.74982066,0.49565900
2026-01-11 09:25:00,HYPEUSDT,6366659.1800000000000000,155823983.4305000000000000,1.77027794,1.98116500,1.74727045,1.36275400
2026-01-11 09:30:00,HYPEUSDT,6366139.9800000000000000,155585217.4355574000000000,1.76800908,1.98117400,1.74740236,0.88987800
2026-01-11 09:35:00,HYPEUSDT,6360163.2900000000000000,155226145.2557400000000000,1.77178541,1.97977600,1.75183791,0.18083500
2026-01-11 09:40:00,HYPEUSDT,6357768.4600000000000000,154900670.7594400000000000,1.76744186,1.97953300,1.74802867,0.76473600
2026-01-11 09:45:00,HYPEUSDT,6357402.7900000000000000,155145088.9461228500000000,1.76081425,1.98268200,1.73995356,1.42953200
2026-01-11 09:50:00,HYPEUSDT,6355663.1400000000000000,155211649.5419400000000000,1.76003392,1.98102200,1.73755575,0.54256600
2026-01-11 09:55:00,HYPEUSDT,6355113.3100000000000000,155160091.4636500000000000,1.76045198,1.98112400,1.73880464,1.45051700
2026-01-11 10:00:00,HYPEUSDT,6354543.9000000000000000,154923780.2820000000000000,1.76357466,1.98020800,1.74468085,0.68503700
2026-01-11 10:05:00,HYPEUSDT,6353440.3300000000000000,155131952.5376100000000000,1.76016949,1.98084300,1.74067464,1.22614000
2026-01-11 10:10:00,HYPEUSDT,6353184.0000000000000000,155266825.1997993600000000,1.76038429,1.98169200,1.74352100,0.88605200
2026-01-11 10:15:00,HYPEUSDT,6353557.2000000000000000,155255523.7392000000000000,1.75514810,1.98280900,1.73622258,0.61175700
2026-01-11 10:20:00,HYPEUSDT,6353446.6500000000000000,155322710.2525500000000000,1.75585662,1.98349300,1.73750892,0.93537200
2026-01-11 10:25:00,HYPEUSDT,6351754.2000000000000000,155372621.8306220800000000,1.75748165,1.98429500,1.73657928,1.95944700
2026-01-11 10:30:00,HYPEUSDT,6348399.5000000000000000,155116793.3830000000000000,1.76557191,1.98625200,1.74476838,0.86832700
2026-01-11 10:35:00,HYPEUSDT,6352188.7300000000000000,154929883.1247000000000000,1.76315789,1.98441200,1.74525939,0.83270600
2026-01-11 10:40:00,HYPEUSDT,6349593.2600000000000000,155418223.1939104500000000,1.75500988,1.99658500,1.72385012,1.90478000
2026-01-11 10:45:00,HYPEUSDT,6349287.4700000000000000,155316270.0911400000000000,1.75260931,1.99524000,1.72547974,0.82595700
2026-01-11 10:50:00,HYPEUSDT,6350680.6300000000000000,155045516.9008200000000000,1.75607002,1.99175600,1.73263270,0.58284000
2026-01-11 10:55:00,HYPEUSDT,6350079.0500000000000000,155012656.6354668000000000,1.75903955,1.99181000,1.73924683,0.84190600
2026-01-11 11:00:00,HYPEUSDT,6350867.8600000000000000,154999280.9911600000000000,1.76237624,1.99190800,1.73924683,0.29192600
2026-01-11 11:05:00,HYPEUSDT,6351022.5100000000000000,154971602.7022019300000000,1.76096181,1.99104600,1.73653229,1.46336200
2026-01-11 11:10:00,HYPEUSDT,6350737.4600000000000000,154908155.8496941600000000,1.75996607,1.99020000,1.74115756,0.92321300
2026-01-11 11:15:00,HYPEUSDT,6353545.0900000000000000,155040780.5510152000000000,1.75380711,1.99252100,1.73322655,0.67533800
2026-01-11 11:20:00,HYPEUSDT,6352890.6400000000000000,154972414.2721600000000000,1.75507901,1.99205100,1.73155556,0.92656600
2026-01-11 11:25:00,HYPEUSDT,6352450.7100000000000000,154948554.2004311700000000,1.74894455,1.99113800,1.72864500,0.73833100
2026-01-11 11:30:00,HYPEUSDT,6349215.3300000000000000,154819266.6067200000000000,1.75450958,1.99084000,1.72633818,0.37223600
2026-01-11 11:35:00,HYPEUSDT,6348080.4900000000000000,155018810.6244073000000000,1.75218248,1.99114800,1.72901508,1.21873700
2026-01-11 11:40:00,HYPEUSDT,6347959.1300000000000000,154981537.8427583600000000,1.75190087,1.98993100,1.73130883,1.31646700
2026-01-11 11:45:00,HYPEUSDT,6348467.6700000000000000,155093065.1781000000000000,1.75007036,1.99034100,1.72501772,3.00121800
2026-01-11 11:50:00,HYPEUSDT,6349732.1900000000000000,155085859.0085600000000000,1.74880450,1.99050000,1.72801418,2.23896800
2026-01-11 11:55:00,HYPEUSDT,6349419.7000000000000000,155160769.2089000000000000,1.75288814,1.99079700,1.72982083,0.71503300
2026-01-11 12:00:00,HYPEUSDT,6348973.2800000000000000,155181604.9097600000000000,1.75183099,1.99085300,1.72709552,0.58776300
2026-01-11 12:05:00,HYPEUSDT,6351511.4700000000000000,155345267.5332600000000000,1.75316991,1.99139500,1.72503541,0.99384700
2026-01-11 12:10:00,HYPEUSDT,6355229.9300000000000000,155548943.3319613300000000,1.75352510,1.99443000,1.72582359,1.85673700
2026-01-11 12:15:00,HYPEUSDT,6350775.1100000000000000,155415639.2818300700000000,1.75599436,1.99459600,1.72851320,3.09688000
2026-01-11 12:20:00,HYPEUSDT,6351212.3300000000000000,155579871.8933716000000000,1.75867909,1.99514600,1.72751416,0.87870200
2026-01-11 12:25:00,HYPEUSDT,6344783.3400000000000000,155595901.4964012500000000,1.76166243,1.99730900,1.73264690,1.04932700
2026-01-11 12:30:00,HYPEUSDT,6345803.8000000000000000,155666102.7151291400000000,1.76598755,2.00177200,1.73455256,1.73606800
2026-01-11 12:35:00,HYPEUSDT,6341664.5900000000000000,155585477.9876949500000000,1.76570458,1.99997400,1.74141917,0.56586800
2026-01-11 12:40:00,HYPEUSDT,6336032.9400000000000000,155568616.7758200000000000,1.77534791,2.00116200,1.75066881,0.85766200
2026-01-11 12:45:00,HYPEUSDT,6337962.5700000000000000,155802497.0720077200000000,1.77150156,1.99739100,1.75040143,0.98961100
2026-01-11 12:50:00,HYPEUSDT,6338824.1800000000000000,155820975.9927600000000000,1.77209434,1.99518300,1.74884053,0.76097200
2026-01-11 12:55:00,HYPEUSDT,6339183.3100000000000000,155937902.2891117600000000,1.77014756,1.99455800,1.74893086,0.96354100
2026-01-11 13:00:00,HYPEUSDT,6339861.2900000000000000,155934096.1798094500000000,1.76485569,1.99604700,1.73828957,1.07626000
2026-01-11 13:05:00,HYPEUSDT,6336735.6900000000000000,155903794.4876693500000000,1.76800908,1.99393100,1.74430605,1.31830800
2026-01-11 13:10:00,HYPEUSDT,6336606.4400000000000000,155865491.6053899800000000,1.76600567,1.99225200,1.74431010,1.09199600
2026-01-11 13:15:00,HYPEUSDT,6335823.0900000000000000,155725857.4935986400000000,1.76744186,1.99264100,1.74479815,0.51081900
2026-01-11 13:20:00,HYPEUSDT,6335181.5800000000000000,155414674.5205600000000000,1.77193979,1.98832700,1.75213828,0.22562900
2026-01-11 13:25:00,HYPEUSDT,6334888.0000000000000000,155686207.4880000000000000,1.76252477,1.98889800,1.73984749,1.06387700
2026-01-11 13:30:00,HYPEUSDT,6335100.6300000000000000,155413563.5325570000000000,1.76132503,1.98802300,1.73609635,0.75394100
2026-01-11 13:35:00,HYPEUSDT,6334775.6000000000000000,155556749.6336000000000000,1.76047565,1.98652300,1.73225978,1.12248400
2026-01-11 13:40:00,HYPEUSDT,6336491.8300000000000000,155383452.6552600000000000,1.75756719,1.98769700,1.72528249,0.66872400
2026-01-11 13:45:00,HYPEUSDT,6337589.3800000000000000,155682883.1197000000000000,1.75480226,1.98818600,1.72608542,2.05349700
2026-01-11 13:50:00,HYPEUSDT,6339303.8600000000000000,155932596.4347718000000000,1.75755863,1.98526500,1.72658317,1.08177700
2026-01-11 13:55:00,HYPEUSDT,6341113.2200000000000000,155788469.5889600000000000,1.75479684,1.98333600,1.72314195,0.61524900
2026-01-11 14:00:00,HYPEUSDT,6340172.3800000000000000,155624105.0576601000000000,1.76329186,1.97999300,1.74357156,0.39042200
2026-01-11 14:05:00,HYPEUSDT,6343489.9300000000000000,155684829.7250466000000000,1.76713881,1.98004900,1.74405818,0.44483300
2026-01-11 14:10:00,HYPEUSDT,6344392.8400000000000000,155858197.4266721600000000,1.76870748,1.98029500,1.74543197,0.54966000
2026-01-11 14:15:00,HYPEUSDT,6342345.8900000000000000,155681925.2603348500000000,1.76053152,1.97996700,1.73558543,2.91193200
2026-01-11 14:20:00,HYPEUSDT,6342028.3500000000000000,155594387.3286749700000000,1.75536117,1.97930800,1.73189686,0.47321800
2026-01-11 14:25:00,HYPEUSDT,6341659.4400000000000000,155827255.7596800000000000,1.75564334,1.97969700,1.73387524,0.82470700
2026-01-11 14:30:00,HYPEUSDT,6343109.2100000000000000,155919514.4027191400000000,1.75761851,1.97862700,1.73150927,0.83889900
2026-01-11 14:35:00,HYPEUSDT,6342391.4100000000000000,155965747.1633100000000000,1.75818284,1.97713500,1.73186231,0.63052700
2026-01-11 14:40:00,HYPEUSDT,6341280.8800000000000000,155795608.3143822600000000,1.75959368,1.97559500,1.73740053,0.62052600
2026-01-11 14:45:00,HYPEUSDT,6342232.1500000000000000,155846311.5450225800000000,1.75902935,1.97453500,1.73182781,0.68932200
2026-01-11 14:50:00,HYPEUSDT,6341478.8100000000000000,155892573.5862300000000000,1.76213318,1.97474500,1.74085204,1.19056400
2026-01-11 14:55:00,HYPEUSDT,6340162.4700000000000000,155936295.9496500000000000,1.76240135,1.97655400,1.73722242,1.45184700
2026-01-11 15:00:00,HYPEUSDT,6342140.5700000000000000,155388650.1934976000000000,1.77334465,1.97671900,1.75101896,0.45068200
2026-01-11 15:05:00,HYPEUSDT,6345913.6600000000000000,155323851.9248920000000000,1.77007919,1.97838300,1.74610482,0.47480100
2026-01-11 15:10:00,HYPEUSDT,6325479.2600000000000000,155094425.9759400000000000,1.75663467,2.01719800,1.72671245,2.96417400
2026-01-11 15:15:00,HYPEUSDT,6326426.7500000000000000,155301123.8590000000000000,1.75225479,2.01875200,1.72471416,1.72747200
2026-01-11 15:20:00,HYPEUSDT,6325160.1900000000000000,155183573.4132248800000000,1.74782365,2.01769700,1.72684127,0.67523600
2026-01-11 15:25:00,HYPEUSDT,6321794.2400000000000000,154631087.1104000000000000,1.74817927,2.01157100,1.72291266,0.82710400
2026-01-11 15:30:00,HYPEUSDT,6321332.9100000000000000,154750744.9016842800000000,1.74468680,2.01438100,1.71655606,0.67209700
2026-01-11 15:35:00,HYPEUSDT,6320334.3700000000000000,154715465.0432300000000000,1.74259363,2.01575100,1.71480900,0.60708100
2026-01-11 15:40:00,HYPEUSDT,6320359.3800000000000000,154753999.4193000000000000,1.73688616,2.01653800,1.71129707,0.50737500
2026-01-11 15:45:00,HYPEUSDT,6309002.8700000000000000,153763017.9476400000000000,1.73435754,2.01762500,1.70569731,0.25659600
2026-01-11 15:50:00,HYPEUSDT,6306773.3200000000000000,153874322.2784807400000000,1.73781513,2.02014900,1.70845736,0.83286800
2026-01-11 15:55:00,HYPEUSDT,6303625.1400000000000000,154003865.7953400000000000,1.74102132,2.01962100,1.70790258,1.15304400
2026-01-11 16:00:00,HYPEUSDT,6306006.8100000000000000,154460592.0055020000000000,1.74094864,2.02109900,1.70356768,1.45593800
2026-01-11 16:05:00,HYPEUSDT,6304636.1500000000000000,154123135.3229000000000000,1.75098592,2.01907100,1.71727289,0.27050900
2026-01-11 16:10:00,HYPEUSDT,6304873.7000000000000000,153851528.0274000000000000,1.74739803,2.01965600,1.71185549,0.41948700
2026-01-11 16:15:00,HYPEUSDT,6304659.1600000000000000,154375914.2019376200000000,1.74374824,2.01935700,1.70965481,0.95144400
2026-01-11 16:20:00,HYPEUSDT,6304919.6800000000000000,154413787.8828800000000000,1.74130191,2.02123600,1.70793206,2.01494500
2026-01-11 16:25:00,HYPEUSDT,6309160.1800000000000000,154757390.0552200000000000,1.74228828,2.02241400,1.70389792,2.71321200
2026-01-11 16:30:00,HYPEUSDT,6304329.9900000000000000,155004561.4641300000000000,1.75486601,2.02499700,1.69857043,1.11632300
2026-01-11 16:35:00,HYPEUSDT,6299774.0300000000000000,154673461.9369856400000000,1.76059921,2.02177800,1.70174520,0.53354600
2026-01-11 16:40:00,HYPEUSDT,6297182.0200000000000000,154636645.3001057200000000,1.76528879,2.02172200,1.70804196,1.13721500
2026-01-11 16:45:00,HYPEUSDT,6309064.4700000000000000,154849678.3516800000000000,1.75613887,2.01790100,1.68660080,0.58453500
2026-01-11 16:50:00,HYPEUSDT,6323608.1200000000000000,155219284.9135200000000000,1.74648284,2.01312900,1.68091365,0.67008500
2026-01-11 16:55:00,HYPEUSDT,6321706.0500000000000000,155084092.8186000000000000,1.75000000,2.01115000,1.68817204,0.34584000
2026-01-11 17:00:00,HYPEUSDT,6315689.1500000000000000,154860697.9580000000000000,1.75084459,2.01002300,1.69085228,0.22591200
2026-01-11 17:05:00,HYPEUSDT,6315781.8700000000000000,155197707.8915100000000000,1.75070343,2.00987500,1.69025321,1.81041300
2026-01-11 17:10:00,HYPEUSDT,6317119.7600000000000000,155382871.5529311000000000,1.74361851,2.01175200,1.67568966,1.61367100
2026-01-11 17:15:00,HYPEUSDT,6315395.7500000000000000,155207165.9520000000000000,1.74481211,2.01206100,1.67936563,0.50427900
2026-01-11 17:20:00,HYPEUSDT,6315099.8300000000000000,155376716.2173200000000000,1.73950755,2.00958400,1.67613147,0.56398600
2026-01-11 17:25:00,HYPEUSDT,6315799.6700000000000000,155362987.6622970000000000,1.74264912,2.00867700,1.68062016,0.91883000
2026-01-11 17:30:00,HYPEUSDT,6315589.8900000000000000,155002830.9868652500000000,1.74390586,2.00945000,1.68564527,0.83642900
2026-01-11 17:35:00,HYPEUSDT,6319414.6500000000000000,155089494.4866375000000000,1.74006715,2.00570800,1.68200620,1.26609800
2026-01-11 17:40:00,HYPEUSDT,6320997.2600000000000000,155183830.0803090000000000,1.73874126,2.00588200,1.68044789,1.02638000
2026-01-11 17:45:00,HYPEUSDT,6320357.5300000000000000,155335427.0148100000000000,1.73519553,2.00380400,1.67849148,1.08181100
2026-01-11 17:50:00,HYPEUSDT,6324702.4800000000000000,155348125.3751740500000000,1.74048152,2.00684100,1.68114443,0.77514700
2026-01-11 17:55:00,HYPEUSDT,6322618.6000000000000000,155362967.0774820700000000,1.73825503,2.00526800,1.67623796,1.28947100
2026-01-11 18:00:00,HYPEUSDT,6317023.1800000000000000,154861823.2577000000000000,1.74355381,2.00615800,1.69826690,0.63940700
2026-01-11 18:05:00,HYPEUSDT,6314720.6400000000000000,154786432.3276800000000000,1.73984878,2.01054800,1.69326640,1.09007600
2026-01-11 18:10:00,HYPEUSDT,6314766.2700000000000000,154863328.0054800000000000,1.73775539,2.01230000,1.68733805,1.11681500
2026-01-11 18:15:00,HYPEUSDT,6315643.5100000000000000,155118520.2491100000000000,1.73240223,2.01201500,1.68479199,0.90031600
2026-01-11 18:20:00,HYPEUSDT,6314605.9400000000000000,155017261.2210600000000000,1.73538462,2.01001300,1.68926163,0.70077300
2026-01-11 18:25:00,HYPEUSDT,6313832.7500000000000000,154887201.8041158300000000,1.73648838,2.01009800,1.68874287,0.76837900
2026-01-11 18:30:00,HYPEUSDT,6314607.5100000000000000,155048872.8005400000000000,1.73467674,2.00868900,1.68729473,1.34756500
2026-01-11 18:35:00,HYPEUSDT,6317217.0800000000000000,155438314.9318933000000000,1.72849162,2.01142800,1.67619704,1.37599700
2026-01-11 18:40:00,HYPEUSDT,6313598.5400000000000000,155453423.2518800000000000,1.72296544,2.01156600,1.67188037,1.44582100
2026-01-11 18:45:00,HYPEUSDT,6314037.2500000000000000,155394770.7597500000000000,1.72552301,2.01163800,1.67124699,0.77731200
