open_time,open,high,low,close,volume,taker_buy_base,taker_buy_quote
1779120000000,76393.60,76657.10,76174.10,76377.30,11404.463,5638.838,430954945.38600
1779123600000,76377.30,76725.70,76332.10,76671.10,4384.489,2351.384,180098624.53100
1779127200000,76671.00,76674.40,76107.70,76221.60,6729.802,3314.051,252799740.89340
1779130800000,76221.60,76963.70,76200.00,76898.50,11367.930,6049.575,464132080.49720
1779134400000,76898.50,77160.30,76829.30,76868.10,6224.955,2772.827,213534240.40350
1779138000000,76868.10,77149.70,76753.60,77063.10,3535.747,1735.586,133563627.11490
1779141600000,77063.10,77187.30,76894.60,77045.10,4653.374,2159.209,166375866.31800
1779145200000,77045.00,77133.40,76900.10,76963.20,2322.727,1066.400,82134616.99810
1779148800000,76963.20,77384.60,76913.80,77102.60,4592.602,2518.824,194386424.02070
1779152400000,77102.60,77122.70,76634.00,76635.40,5818.494,2542.432,195312659.93960
1779156000000,76635.40,76973.70,76451.30,76586.20,4745.720,2488.682,190894868.20420
1779159600000,76586.20,76837.00,76550.00,76749.90,2677.159,1399.771,107398743.03100
1779163200000,76750.00,76916.50,76658.00,76889.40,2587.324,1331.990,102295532.11710
1779166800000,76889.40,76978.00,76595.70,76872.80,2806.705,1560.743,119928478.30690
1779170400000,76872.80,77070.40,76846.90,76985.20,2999.916,1588.152,122234221.95020
1779174000000,76985.10,77247.70,76929.50,77200.40,4023.829,2187.414,168706223.71620
1779177600000,77200.40,77291.30,76932.00,77015.80,3821.060,1802.864,138999460.70750
1779181200000,77015.90,77047.40,76671.10,76787.40,4536.807,2122.095,163002160.49120
1779184800000,76787.30,77070.00,76666.00,77005.80,3518.738,1672.531,128521698.06360
1779188400000,77005.80,77039.10,76576.80,76677.10,3674.566,1739.612,133569654.19450
1779192000000,76677.00,76947.50,76609.50,76901.30,2310.159,1169.119,89794441.62570
1779195600000,76901.20,77033.90,76556.00,76846.10,7623.165,3782.851,290522872.01490
1779199200000,76846.10,76981.40,76107.10,76365.70,14484.518,6663.037,509358228.00150
1779202800000,76365.60,76650.00,76302.70,76487.90,7036.931,3014.293,230572817.94240
1779206400000,76488.00,76888.00,76377.00,76858.30,6217.088,3334.106,255572496.88130
1779210000000,76858.40,76992.60,76720.50,76821.20,4679.182,1983.266,152462746.62210
1779213600000,76821.10,76916.10,76704.80,76764.20,2165.322,923.848,70961337.54660
1779217200000,76764.20,77042.30,76720.90,76780.00,2209.798,1145.260,88052072.84680
1779220800000,76780.00,77000.00,76780.00,76976.30,1046.262,500.674,38508546.02980
1779224400000,76976.40,77003.10,76929.60,76942.40,1005.069,493.077,37953864.19910
1779228000000,76942.40,76942.50,76610.40,76676.10,2919.944,1287.925,98811768.84000
1779231600000,76676.00,76948.10,76633.00,76799.90,1546.281,844.704,64899329.76730
1779235200000,76800.00,76863.40,76485.00,76760.90,3965.277,1707.538,130872827.81000
1779238800000,76761.00,76900.00,76501.80,76787.50,5182.516,2023.455,155183397.83220
1779242400000,76787.50,76880.00,76563.10,76654.50,3578.599,1409.584,108075218.42460
1779246000000,76654.50,76795.00,76573.90,76689.60,1991.117,913.483,70045955.29760
1779249600000,76689.60,76814.60,76650.00,76748.10,1955.352,855.778,65680760.41660
1779253200000,76748.10,77300.00,76748.00,77170.40,8685.078,5065.707,390640825.24760
1779256800000,77170.30,77387.90,77153.40,77379.80,3653.484,2375.130,183524288.01900
1779260400000,77379.90,77444.00,77208.30,77249.90,4258.277,2099.306,162340611.43000
1779264000000,77250.00,77612.00,77170.30,77430.00,6800.627,3852.059,298250799.76760
1779267600000,77430.10,77516.00,77333.90,77449.90,4113.947,1832.552,141906677.55170
1779271200000,77450.00,77639.30,77450.00,77475.80,2665.450,1511.895,117255837.48280
1779274800000,77475.80,77530.00,77286.10,77351.20,2758.672,1130.024,87465279.98300
1779278400000,77351.20,77733.00,77329.70,77590.20,3699.957,2263.318,175537344.78160
1779282000000,77590.20,77617.20,76925.60,77175.30,10364.743,5112.573,394530935.06740
1779285600000,77175.20,77545.00,76855.00,77410.00,9811.109,4810.232,371886309.15470
1779289200000,77410.00,77825.80,77266.60,77423.00,9366.432,4945.303,383654576.82040
1779292800000,77423.00,77527.20,76975.00,77301.00,5465.178,2495.825,192699903.89290
1779296400000,77300.90,77685.40,77191.60,77537.10,4298.010,2182.502,169117214.46800
1779300000000,77537.10,77600.00,77350.20,77375.50,2425.662,1106.332,85710821.01760
1779303600000,77375.50,77677.20,77304.30,77630.60,3152.964,1769.780,137212025.62950
1779307200000,77630.50,77735.20,77433.40,77679.60,3278.975,1602.931,124422016.22700
1779310800000,77678.90,77735.60,77464.50,77464.50,1496.545,722.144,56050798.53040
1779314400000,77464.50,77472.70,77183.70,77468.20,3045.356,1642.781,127064934.50290
1779318000000,77468.10,77520.00,77339.90,77510.30,1594.079,798.319,61809766.24150
1779321600000,77510.30,78051.00,77472.50,77929.10,6591.019,4065.149,316290654.15890
1779325200000,77929.10,78150.00,77759.80,77818.10,5435.164,2856.909,222723780.98920
1779328800000,77818.10,78071.20,77778.50,77915.50,3066.939,1669.414,130137648.43380
1779332400000,77915.50,78066.00,77867.40,78039.10,1946.099,1028.171,80170569.11260
1779336000000,78039.20,78143.20,77922.90,77993.50,2561.402,1138.185,88783415.74480
1779339600000,77993.50,78106.80,77651.70,77795.00,3182.763,1457.198,113460291.58030
1779343200000,77795.10,77845.40,77501.30,77591.70,3558.168,1660.582,128995724.96590
1779346800000,77591.60,77870.00,77485.10,77846.20,3716.381,1969.742,152941739.13400
1779350400000,77846.10,78180.00,77846.10,77888.10,5550.024,2947.823,229954946.58150
